year,country,average_temperature
1858,Tajikistan,3.7338333333333336
1858,Tanzania,
1858,Thailand,25.722333333333335
1858,Togo,26.298399999999997
1858,Trinidad And Tobago,25.43675
1858,Tunisia,19.742333333333335
1858,Turkey,11.0235
1858,Turkmenistan,14.40525
1858,Turks And Caicas Islands,25.853916666666667
1858,Uganda,22.67675
1858,Ukraine,6.610916666666665
1858,United Arab Emirates,
1858,United Kingdom,8.3685
1858,United Kingdom (Europe),8.5435
1858,United States,8.412833333333333
1858,Uruguay,16.574
1858,Uzbekistan,11.873916666666666
1858,Venezuela,24.390083333333333
1858,Vietnam,23.288750000000004
1858,Virgin Islands,25.550666666666668
1858,Western Sahara,22.027916666666666
1858,Zambia,
1858,Zimbabwe,20.849875
1858,Åland,5.981416666666667
1859,Afghanistan,13.911583333333333
1859,Africa,23.722333333333335
1859,Albania,12.675833333333335
1859,Algeria,22.663833333333333
1859,Andorra,11.34425
1859,Angola,21.1894
1859,Anguilla,25.973583333333334
1859,Antigua And Barbuda,25.791916666666665
1859,Argentina,14.414583333333333
1859,Armenia,8.541916666666667
1859,Aruba,27.23075
1859,Asia,7.405833333333334
1859,Australia,21.188916666666668
1859,Austria,6.653416666666668
1859,Azerbaijan,11.276416666666668
1859,Bahamas,24.772833333333335
1859,Bahrain,25.65325
1859,Baker Island,25.050636363636364
1859,Bangladesh,24.60891666666667
1859,Barbados,25.73691666666667
1859,Belarus,6.781583333333334
1859,Belgium,10.165083333333333
1859,Belize,24.685916666666667
1859,Benin,26.488799999999998
1859,Bhutan,11.608416666666665
1859,Bolivia,20.793166666666668
1859,"Bonaire, Saint Eustatius And Saba",26.499
1859,Bosnia And Herzegovina,10.645249999999999
1859,Botswana,21.453500000000002
1859,Brazil,24.368
1859,British Virgin Islands,25.698916666666666
1859,Bulgaria,10.717500000000001
1859,Burkina Faso,27.882083333333338
1859,Burma,23.451666666666668
1859,Burundi,19.69775
1859,Cambodia,26.3245
1859,Cameroon,23.708199999999998
1859,Canada,-5.90575
1859,Cape Verde,24.037499999999998
1859,Cayman Islands,26.40025
1859,Central African Republic,24.5575
1859,Chad,27.066300000000002
1859,Chile,9.245583333333334
1859,China,6.535166666666666
1859,Christmas Island,
1859,Colombia,24.191000000000003
1859,Comoros,25.32166666666667
1859,Congo,23.893700000000003
1859,Congo (Democratic Republic Of The),23.404583333333335
1859,Costa Rica,24.96258333333333
1859,Croatia,11.598916666666666
1859,Cuba,25.046083333333332
1859,Curaçao,26.66775
1859,Cyprus,18.52525
1859,Czech Republic,8.244833333333334
1859,Côte D'Ivoire,25.7735
1859,Denmark,-18.863833333333336
1859,Denmark (Europe),8.542666666666667
1859,Dominica,25.428583333333336
1859,Dominican Republic,24.920833333333334
1859,Egypt,22.332583333333332
1859,El Salvador,24.38025
1859,Equatorial Guinea,24.322499999999998
1859,Estonia,5.7502499999999985
1859,Ethiopia,22.3769
1859,Europe,8.229583333333332
1859,Faroe Islands,6.173166666666667
1859,Finland,1.8795833333333334
1859,France,13.1075
1859,France (Europe),10.880333333333333
1859,French Guiana,25.325333333333333
1859,Gabon,23.6632
1859,Gambia,27.51925
1859,Gaza Strip,19.026166666666665
1859,Georgia,8.195416666666667
1859,Germany,8.856666666666667
1859,Ghana,26.464333333333332
1859,Greece,14.735750000000001
1859,Greenland,-19.427583333333335
1859,Grenada,26.025166666666667
1859,Guadeloupe,25.67441666666667
1859,Guatemala,22.689166666666665
1859,Guernsey,11.549750000000001
1859,Guinea,25.370083333333337
1859,Guinea Bissau,26.7145
1859,Guyana,25.447166666666664
1859,Haiti,25.662583333333334
1859,Honduras,24.17441666666667
1859,Hong Kong,22.316166666666664
1859,Hungary,10.153166666666667
1859,Iceland,0.5433333333333333
1859,India,23.671083333333332
1859,Indonesia,
1859,Iran,17.461333333333332
1859,Iraq,21.636
1859,Ireland,9.483
1859,Isle Of Man,9.515666666666666
1859,Israel,19.44033333333333
1859,Italy,12.774083333333332
1859,Jamaica,25.494833333333332
1859,Japan,11.55625
1859,Jersey,11.549750000000001
1859,Jordan,19.18225
1859,Kazakhstan,5.8180000000000005
1859,Kenya,23.7431
1859,Kuwait,24.88875
1859,Kyrgyzstan,3.4858333333333333
1859,Laos,23.293833333333335
1859,Latvia,6.212833333333333
1859,Lebanon,17.47641666666667
1859,Lesotho,13.248
1859,Liberia,25.217250000000003
1859,Libya,21.965083333333336
1859,Liechtenstein,5.073916666666666
1859,Lithuania,6.865666666666666
1859,Luxembourg,9.88
1859,Macau,22.075
1859,Macedonia,10.480666666666666
1859,Madagascar,22.37375
1859,Malawi,21.461000000000002
1859,Malaysia,25.514
1859,Mali,28.187916666666666
1859,Malta,18.351916666666668
1859,Martinique,25.428583333333336
1859,Mauritania,27.441666666666666
1859,Mauritius,23.10775
1859,Mayotte,25.957333333333334
1859,Mexico,20.476833333333335
1859,Moldova,9.584666666666667
1859,Monaco,9.183083333333334
1859,Mongolia,-0.5588333333333332
1859,Montenegro,10.370666666666667
1859,Montserrat,25.734416666666664
1859,Morocco,17.394916666666667
1859,Mozambique,23.6618
1859,Namibia,20.046499999999998
1859,Nepal,
1859,Netherlands,10.172416666666667
1859,Netherlands (Europe),9.807583333333334
1859,New Caledonia,22.128083333333333
1859,New Zealand,9.968083333333334
1859,Nicaragua,25.365583333333333
1859,Niger,27.7266
1859,Nigeria,26.1444
1859,North America,1.44975
1859,North Korea,6.393166666666667
1859,Norway,0.15274999999999986
1859,Oceania,21.02508333333333
1859,Oman,
1859,Pakistan,
1859,Palestina,22.743916666666667
1859,Panama,25.627166666666668
1859,Paraguay,23.088083333333334
1859,Peru,
1859,Philippines,26.174545454545456
1859,Poland,8.226083333333333
1859,Portugal,14.488916666666666
1859,Puerto Rico,24.812916666666666
1859,Qatar,26.526916666666665
1859,Reunion,22.887
1859,Romania,9.252083333333333
1859,Russia,-5.228500000000001
1859,Rwanda,18.870333333333335
1859,Saint Barthélemy,25.973583333333334
1859,Saint Kitts And Nevis,25.200916666666668
1859,Saint Lucia,25.92725
1859,Saint Martin,25.973583333333334
1859,Saint Pierre And Miquelon,3.5941666666666667
1859,Saint Vincent And The Grenadines,26.072666666666667
1859,San Marino,13.933000000000002
1859,Sao Tome And Principe,25.229400000000002
1859,Saudi Arabia,25.224416666666666
1859,Senegal,27.95658333333333
1859,Serbia,10.249916666666667
1859,Seychelles,26.364
1859,Sierra Leone,25.90975
1859,Singapore,26.23541666666667
1859,Sint Maarten,25.973583333333334
1859,Slovakia,8.053583333333334
1859,Slovenia,9.939
1859,Somalia,26.2272
1859,South Africa,16.767
1859,South America,21.482416666666666
1859,South Korea,11.514250000000002
1859,Spain,13.45125
1859,Sri Lanka,26.58791666666667
1859,Sudan,27.0456
1859,Suriname,25.7465
1859,Svalbard And Jan Mayen,-7.918416666666666
1859,Swaziland,18.409166666666668
1859,Sweden,2.8340833333333335
1859,Switzerland,7.3445
1859,Syria,17.796083333333332
1859,Taiwan,21.59783333333333
1859,Tajikistan,4.107416666666667
1859,Tanzania,22.100299999999997
1859,Thailand,25.706
1859,Togo,26.224400000000003
1859,Trinidad And Tobago,25.430000000000003
1859,Tunisia,19.682083333333335
1859,Turkey,11.542333333333334
1859,Turkmenistan,14.847166666666666
1859,Turks And Caicas Islands,26.117
1859,Uganda,22.656666666666666
1859,Ukraine,8.453416666666667
1859,United Arab Emirates,
1859,United Kingdom,8.660583333333333
1859,United Kingdom (Europe),8.853333333333333
1859,United States,8.016833333333333
1859,Uruguay,16.715
1859,Uzbekistan,12.442333333333332
1859,Venezuela,24.431416666666667
1859,Vietnam,23.371166666666667
1859,Virgin Islands,25.698916666666666
1859,Western Sahara,22.1825
1859,Zambia,21.390800000000002
1859,Zimbabwe,20.70775
1859,Åland,6.1625000000000005
1860,Afghanistan,13.404583333333333
1860,Africa,23.619
1860,Albania,12.693916666666667
1860,Algeria,22.49383333333334
1860,Andorra,10.058916666666667
1860,Angola,21.121555555555556
1860,Anguilla,26.02991666666667
1860,Antigua And Barbuda,25.880083333333335
1860,Argentina,14.115666666666668
1860,Armenia,8.464083333333333
1860,Aruba,27.343999999999998
1860,Asia,6.466833333333334
1860,Australia,21.2455
1860,Austria,5.199083333333333
1860,Azerbaijan,11.018500000000001
1860,Bahamas,24.528000000000002
1860,Bahrain,25.57466666666667
1860,Baker Island,24.809416666666667
1860,Bangladesh,24.334833333333336
1860,Barbados,25.973250000000004
1860,Belarus,5.694416666666666
1860,Belgium,8.164833333333332
1860,Belize,24.373833333333334
1860,Benin,26.436545454545456
1860,Bhutan,11.253666666666668
1860,Bolivia,20.579
1860,"Bonaire, Saint Eustatius And Saba",26.617500000000003
1860,Bosnia And Herzegovina,10.019583333333333
1860,Botswana,21.5834
1860,Brazil,24.42025
1860,British Virgin Islands,25.739166666666666
1860,Bulgaria,10.824666666666666
1860,Burkina Faso,27.58475
1860,Burma,23.198999999999998
1860,Burundi,19.529999999999998
1860,Cambodia,26.141750000000002
1860,Cameroon,23.926454545454543
1860,Canada,-5.5
1860,Cape Verde,23.543833333333335
1860,Cayman Islands,26.176166666666663
1860,Central African Republic,24.795
1860,Chad,26.625545454545456
1860,Chile,8.941083333333333
1860,China,5.609333333333333
1860,Christmas Island,
1860,Colombia,24.142
1860,Comoros,25.174181818181818
1860,Congo,24.008909090909093
1860,Congo (Democratic Republic Of The),23.248454545454546
1860,Costa Rica,24.805833333333336
1860,Croatia,10.691916666666666
1860,Cuba,24.847333333333335
1860,Curaçao,26.787833333333335
1860,Cyprus,19.116416666666666
1860,Czech Republic,6.821916666666667
1860,Côte D'Ivoire,25.372249999999998
1860,Denmark,-18.628333333333334
1860,Denmark (Europe),6.760666666666666
1860,Dominica,25.600916666666667
1860,Dominican Republic,24.933999999999997
1860,Egypt,22.718833333333336
1860,El Salvador,24.073333333333334
1860,Equatorial Guinea,24.467
1860,Estonia,4.418916666666667
1860,Ethiopia,
1860,Europe,7.191833333333334
1860,Falkland Islands (Islas Malvinas),5.374333333333333
1860,Faroe Islands,5.46625
1860,Finland,0.5744166666666669
1860,France,11.752249999999998
1860,France (Europe),9.254916666666666
1860,French Guiana,25.241500000000002
1860,Gabon,23.771727272727276
1860,Gambia,26.961166666666667
1860,Gaza Strip,19.415583333333334
1860,Georgia,8.018333333333333
1860,Germany,7.0616666666666665
1860,Ghana,26.00572727272727
1860,Greece,15.20825
1860,Greenland,-19.150666666666666
1860,Grenada,26.25825
1860,Guadeloupe,25.78675
1860,Guatemala,22.35325
1860,Guernsey,9.852833333333333
1860,Guinea,24.859083333333334
1860,Guinea Bissau,26.150583333333334
1860,Guyana,25.486583333333332
1860,Haiti,25.68316666666667
1860,Honduras,23.963916666666666
1860,Hong Kong,22.35666666666667
1860,Hungary,9.37025
1860,Iceland,0.5188333333333331
1860,India,23.396833333333333
1860,Indonesia,
1860,Iran,17.261333333333337
1860,Iraq,21.790750000000003
1860,Ireland,8.349416666666666
1860,Isle Of Man,8.131583333333333
1860,Israel,19.820249999999998
1860,Italy,11.935583333333334
1860,Jamaica,25.5495
1860,Japan,11.096083333333333
1860,Jersey,9.852833333333333
1860,Jordan,19.542166666666667
1860,Kazakhstan,3.708083333333334
1860,Kenya,
1860,Kuwait,24.89191666666667
1860,Kyrgyzstan,2.0403333333333333
1860,Laos,23.134083333333336
1860,Latvia,5.015833333333333
1860,Lebanon,17.878
1860,Lesotho,13.563300000000002
1860,Liberia,24.76025
1860,Libya,22.148416666666666
1860,Liechtenstein,3.4065
1860,Lithuania,5.661999999999999
1860,Luxembourg,7.886583333333333
1860,Macau,22.120583333333332
1860,Macedonia,10.570083333333335
1860,Madagascar,22.210818181818183
1860,Malawi,
1860,Malaysia,25.24491666666667
1860,Mali,27.95741666666667
1860,Malta,18.367833333333333
1860,Martinique,25.600916666666667
1860,Mauritania,27.181583333333336
1860,Mauritius,23.24027272727273
1860,Mayotte,25.89
1860,Mexico,20.1125
1860,Moldova,9.149833333333333
1860,Monaco,7.7748333333333335
1860,Mongolia,-2.475083333333333
1860,Montenegro,10.118333333333334
1860,Montserrat,25.832083333333333
1860,Morocco,17.305833333333336
1860,Mozambique,
1860,Namibia,20.2116
1860,Nepal,
1860,Netherlands,8.253083333333334
1860,Netherlands (Europe),7.842583333333334
1860,New Caledonia,22.163545454545456
1860,New Zealand,10.008166666666666
1860,Nicaragua,25.201083333333333
1860,Niger,26.82618181818182
1860,Nigeria,26.06736363636364
1860,North America,1.82425
1860,North Korea,5.446833333333334
1860,Norway,-0.9189166666666667
1860,Oceania,21.060166666666667
1860,Oman,
1860,Pakistan,
1860,Palestina,22.760583333333333
1860,Panama,25.5605
1860,Paraguay,23.040166666666664
1860,Peru,
1860,Philippines,25.923333333333332
1860,Poland,6.985250000000001
1860,Portugal,14.172166666666667
1860,Puerto Rico,24.834833333333336
1860,Qatar,26.400750000000002
1860,Reunion,23.036
1860,Romania,8.93075
1860,Russia,-6.619
1860,Rwanda,18.71090909090909
1860,Saint Barthélemy,26.02991666666667
1860,Saint Kitts And Nevis,25.287000000000003
1860,Saint Lucia,26.155
1860,Saint Martin,26.02991666666667
1860,Saint Pierre And Miquelon,4.051166666666666
1860,Saint Vincent And The Grenadines,26.296000000000003
1860,San Marino,12.951500000000001
1860,Sao Tome And Principe,25.26881818181818
1860,Saudi Arabia,25.244
1860,Senegal,27.41475
1860,Serbia,9.922500000000001
1860,Seychelles,26.340363636363637
1860,Sierra Leone,25.396333333333335
1860,Singapore,25.93133333333334
1860,Sint Maarten,26.02991666666667
1860,Slovakia,7.1499999999999995
1860,Slovenia,8.68225
1860,Somalia,
1860,South Africa,17.1924
1860,South America,21.409833333333335
1860,South Korea,10.744500000000002
1860,Spain,12.835499999999998
1860,Sri Lanka,26.5185
1860,Sudan,26.485181818181818
1860,Suriname,25.720166666666668
1860,Svalbard And Jan Mayen,-7.921666666666667
1860,Swaziland,18.526699999999998
1860,Sweden,1.2885
1860,Switzerland,5.68
1860,Syria,18.145416666666666
1860,Taiwan,21.470916666666668
1860,Tajikistan,3.093166666666667
1860,Tanzania,
1860,Thailand,25.497500000000002
1860,Togo,26.190363636363635
1860,Trinidad And Tobago,25.632833333333334
1860,Tunisia,19.401166666666665
1860,Turkey,11.914166666666667
1860,Turkmenistan,14.109666666666667
1860,Turks And Caicas Islands,26.04941666666667
1860,Uganda,22.422363636363638
1860,Ukraine,7.730083333333333
1860,United Arab Emirates,
1860,United Kingdom,7.277583333333333
1860,United Kingdom (Europe),7.395583333333334
1860,United States,8.580916666666667
1860,Uruguay,16.431833333333334
1860,Uzbekistan,11.314666666666668
1860,Venezuela,24.508333333333336
1860,Vietnam,23.21858333333333
1860,Virgin Islands,25.739166666666666
1860,Western Sahara,22.050583333333332
1860,Zambia,
1860,Zimbabwe,20.433625
1860,Åland,4.423666666666667
1861,Afghanistan,13.26975
1861,Africa,23.405
1861,Albania,12.510083333333332
1861,Algeria,22.560083333333335
1861,Andorra,11.079583333333334
1861,Angola,20.8794
1861,Anguilla,26.165916666666664
1861,Antigua And Barbuda,26.001500000000004
1861,Argentina,14.058833333333332
1861,Armenia,7.355
1861,Aruba,27.457333333333334
1861,Asia,6.5705
1861,Australia,21.1975
1861,Austria,6.186333333333333
1861,Azerbaijan,9.968583333333333
1861,Bahamas,25.074583333333333
1861,Bahrain,24.82975
1861,Baker Island,24.714166666666667
1861,Bangladesh,24.262583333333335
1861,Barbados,26.02316666666667
1861,Belarus,5.364750000000001
1861,Belgium,9.3055
1861,Belize,24.79341666666667
1861,Benin,26.65
1861,Bhutan,11.217333333333334
1861,Bolivia,20.204166666666666
1861,"Bonaire, Saint Eustatius And Saba",26.720916666666668
1861,Bosnia And Herzegovina,10.342333333333334
1861,Botswana,21.364
1861,Brazil,24.10175
1861,British Virgin Islands,25.909166666666668
1861,Bulgaria,9.982666666666667
1861,Burkina Faso,27.443916666666667
1861,Burma,23.12025
1861,Burundi,19.204100000000004
1861,Cambodia,26.038166666666665
1861,Cameroon,23.6412
1861,Canada,-5.791416666666667
1861,Cape Verde,23.62516666666667
1861,Cayman Islands,26.657583333333335
1861,Central African Republic,24.584
1861,Chad,26.0713
1861,Chile,8.717583333333334
1861,China,5.865166666666667
1861,Christmas Island,
1861,Colombia,24.137416666666667
1861,Comoros,25.10825
1861,Congo,23.7025
1861,Congo (Democratic Republic Of The),22.9938
1861,Costa Rica,25.105583333333332
1861,Croatia,11.32025
1861,Cuba,25.355
1861,Curaçao,26.892750000000003
1861,Cyprus,17.68
1861,Czech Republic,7.577166666666666
1861,Côte D'Ivoire,25.304916666666667
1861,Denmark,-18.27075
1861,Denmark (Europe),7.828333333333334
1861,Dominica,25.666
1861,Dominican Republic,25.21558333333333
1861,Egypt,21.739083333333337
1861,El Salvador,24.488500000000002
1861,Equatorial Guinea,24.209600000000002
1861,Estonia,4.5073333333333325
1861,Ethiopia,
1861,Europe,7.639083333333333
1861,Falkland Islands (Islas Malvinas),5.822909090909092
1861,Faroe Islands,6.772416666666667
1861,Finland,1.1975833333333332
1861,France,12.658083333333332
1861,France (Europe),10.354833333333334
1861,French Guiana,25.172083333333333
1861,Gabon,23.487600000000004
1861,Gambia,27.03516666666667
1861,Gaza Strip,17.873833333333334
1861,Georgia,6.822583333333334
1861,Germany,8.089166666666667
1861,Ghana,26.2173
1861,Greece,14.646416666666667
1861,Greenland,-18.807750000000002
1861,Grenada,26.292583333333337
1861,Guadeloupe,25.893583333333336
1861,Guatemala,22.7685
1861,Guernsey,10.926416666666666
1861,Guinea,24.880416666666665
1861,Guinea Bissau,26.220416666666665
1861,Guyana,25.390083333333333
1861,Haiti,25.988583333333334
1861,Honduras,24.33866666666667
1861,Hong Kong,22.076833333333337
1861,Hungary,9.615666666666668
1861,Iceland,1.5895833333333333
1861,India,23.299333333333337
1861,Indonesia,
1861,Iran,16.547416666666667
1861,Iraq,20.520666666666667
1861,Ireland,9.451083333333333
1861,Isle Of Man,9.380083333333333
1861,Israel,18.340666666666667
1861,Italy,12.650166666666665
1861,Jamaica,25.842416666666665
1861,Japan,11.179333333333332
1861,Jersey,10.926416666666666
1861,Jordan,18.074333333333332
1861,Kazakhstan,4.445333333333333
1861,Kenya,
1861,Kuwait,23.856166666666667
1861,Kyrgyzstan,2.6087499999999992
1861,Laos,23.007
1861,Latvia,4.995083333333334
1861,Lebanon,16.348333333333333
1861,Lesotho,13.261000000000001
1861,Liberia,24.748083333333337
1861,Libya,21.72575
1861,Liechtenstein,4.623
1861,Lithuania,5.699583333333333
1861,Luxembourg,9.012416666666667
1861,Macau,21.831083333333336
1861,Macedonia,10.215083333333334
1861,Madagascar,22.258583333333334
1861,Malawi,
1861,Malaysia,25.174833333333336
1861,Mali,27.842333333333332
1861,Malta,18.1945
1861,Martinique,25.666
1861,Mauritania,27.194166666666664
1861,Mauritius,23.269416666666668
1861,Mayotte,25.784583333333334
1861,Mexico,20.72308333333333
1861,Moldova,7.816833333333332
1861,Monaco,9.036
1861,Mongolia,-1.7057499999999994
1861,Montenegro,10.092166666666667
1861,Montserrat,25.949166666666667
